p_id;p_nr;p_prefix;p_name;p_name_proper;p_name_keyword;p_supplement;p_text;p_feature;p_comp[absatzart];p_comp[absatzhîhe];p_comp[altersgruppe];p_comp[anzahl_schichten];p_comp[aermelart];p_comp[aermellaenge];p_comp[Artikelnummer];p_comp[atmungsaktivitaet];p_comp[AtmungsaktivitÑt];p_comp[Ausschnitt];p_comp[beininnenlaenge];p_comp[BeinlÑnge];p_comp[bh-bÅgel];p_comp[bh-schale];p_comp[bh-style];p_comp[bh-traegerart];p_comp[breite];p_comp[buegellaenge];p_comp[cluster];p_comp[decksohle];p_comp[decksohle_schuhe];p_comp[detail];p_comp[details];p_comp[durchmesser];p_comp[ebay_plus];p_comp[ebay_produkt_name];p_comp[einkaufsart];p_comp[farbe];p_comp[form];p_comp[fransen];p_comp[fuellung];p_comp[funktionen];p_comp[futter];p_comp[gesamtlaenge];p_comp[gesamtlaengexxl];p_comp[glasbreite];p_comp[glashoehe];p_comp[google_product_category];p_comp[groesse];p_comp[groessenflag];p_comp[strap_length];p_comp[hemdkragen];p_comp[Herstellungsland und -region];p_comp[herstellungsland-region];p_comp[hoehe];p_comp[innensohle];p_comp[jeans_waschung];p_comp[kapuze];p_comp[kragen];p_comp[lagen];p_comp[laenge];p_comp[lÑnge];p_comp[laufsohle_schuhe];p_comp[leibhoehe];p_comp[Linsentechnik];p_comp[Marke];p_comp[material];p_comp[material_aermelfutter];p_comp[material_aermeloberstoff];p_comp[material_fuellung];p_comp[material_innenjacke];p_comp[material_kontrast];p_comp[material_oberstoff];p_comp[material_rippe];p_comp[material_webpelz];p_comp[material_eigenschaft];p_comp[muster];p_comp[obermaterial_schuhe];p_comp[oberteillÑnge];p_comp[passform];p_comp[pflegehinweise];p_comp[plateauhoehe];p_comp[produkttyp];p_comp[Rahmenmaterial];p_comp[rock_stil];p_comp[rocklÑnge];p_comp[bag_size];p_comp[saison];p_comp[saum];p_comp[schafthoehe];p_comp[schaftweite];p_comp[schichten];p_comp[schnitt];p_comp[schuhspitze];p_comp[Schutz];p_comp[sportart];p_comp[stegbreite];p_comp[Stil];p_comp[Stil Hose];p_comp[Stil Jacken + MÑntel];p_comp[stil_jeans];p_comp[stil srtick];p_comp[Stil Strick];p_comp[taschen];p_comp[thema];p_comp[tiefe];p_comp[traeger];p_comp[trÑgerart];p_comp[umfang];p_comp[unterteillaenge];p_comp[ursprungsland];p_comp[vek];p_comp[vek_online];p_comp[verschluss];p_comp[volumen];p_comp[waisthoehe];p_comp[Wasserdichtigkeit];p_comp[wassersaeule];p_comp[Winddichtigkeit];p_comp[zielgruppe];p_brand;p_keywords;p_intern;p_cluster{0};p_cluster{1};p_cluster{2};p_cluster{3};p_cluster{4};p_cluster{5};p_cluster{6};p_cluster{7};p_cluster{8};p_cluster{9};p_groupotde;p_targetotde;p_active[ande];p_catpri[ande];p_catsec[ande]{0};p_active[ayat];p_active[aybe];p_active[ayde];p_active[aynl];p_active[aypl];p_active[amde];p_catpri[amde];p_catsec[amde]{0};p_active[cuglago3];p_catpri[cuglago3];p_catsec[cuglago3]{0};p_catsec[cuglago3]{1};p_active[kmde];p_active[klde];p_active[lmde];p_active[lade];p_active[cuglago1];p_catpri[cuglago1];p_catsec[cuglago1]{0};p_catsec[cuglago1]{1};p_catsec[cuglago1]{2};p_catsec[cuglago1]{3};p_catsec[cuglago1]{4};p_catsec[cuglago1]{5};p_catsec[cuglago1]{6};p_catsec[cuglago1]{7};p_catsec[cuglago1]{8};p_catsec[cuglago1]{9};p_catsec[cuglago1]{10};p_catsec[cuglago1]{11};p_catsec[cuglago1]{12};p_catsec[cuglago1]{13};p_catsec[cuglago1]{14};p_catsec[cuglago1]{15};p_catsec[cuglago1]{16};p_catsec[cuglago1]{17};p_catsec[cuglago1]{18};p_catsec[cuglago1]{19};p_catsec[cuglago1]{20};p_catsec[cuglago1]{21};p_catsec[cuglago1]{22};p_catsec[cuglago1]{23};p_catsec[cuglago1]{24};p_active[mtde];p_active[otde];p_active[otdo];p_active[ssde];p_active[zaat];p_catpri[zaat];p_active[zafa];p_catpri[zafa];p_active[zabf];p_active[zafb];p_catpri[zafb];p_active[zabn];p_active[zafh];p_catpri[zafh];p_active[zabe];p_catpri[zabe];p_active[zacd];p_active[zacf];p_active[zach];p_catpri[zach];p_active[zauk];p_catpri[zauk];p_active[zade];p_catpri[zade];p_active[zafd];p_catpri[zafd];p_active[zadk];p_catpri[zadk];p_active[zazfsdk];p_catpri[zazfsdk];p_active[zaes];p_catpri[zaes];p_active[zafe];p_catpri[zafe];p_active[zazfsfi];p_catpri[zazfsfi];p_active[zafr];p_catpri[zafr];p_active[zaff];p_catpri[zaff];p_active[zait];p_catpri[zait];p_active[zazi];p_catpri[zazi];p_active[zanl];p_catpri[zanl];p_active[zafn];p_catpri[zafn];p_active[zazfspl];p_catpri[zazfspl];p_active[zase];p_catpri[zase];p_active[zazfsse];p_catpri[zazfsse];p_logo[2 Jahre Garantie];p_link[FAMILY]{0};p_link[FAMILY]{1};p_link[FAMILY]{2};p_link[FAMILY]{3};p_link[FAMILY]{4};p_link[FAMILY]{5};p_link[FAMILY]{6};p_link[FAMILY]{7};p_media[image]{0};p_media[image]{1};p_media[image]{2};p_media[image]{3};p_media[image]{4};p_media[image]{5};p_media[image]{6};p_media[image]{7};p_media[image]{8};p_media[image_zalando]{0};p_media[image_zalando]{1};p_media[image_zalando]{2};p_media[image_zalando]{3};p_media[image_zalando]{4};p_media[image_zalando]{5};p_media[image_zalando]{6};p_media[image_zalando]{7};p_media[image_zalando]{8};p_media[image_zalando]{9};p_media[image_zalando]{10};p_media[image_zalando]{11};p_media[image_zalando]{12};p_media[image_zalando]{13};p_media[image_zalando]{14};p_media[sportscheck]{0};p_media[sportscheck]{1};p_media[sportscheck]{2};p_media[sportscheck]{3};p_media[sportscheck]{4};p_media[image_ebay]{0};p_media[image_ebay]{1};p_media[image_ebay]{2};p_media[image_amazon]{0};p_media[image_amazon]{1};p_media[image_amazon]{2};p_media[image_amazon]{3};p_media[image_amazon]{4};p_media[frontview]{0};p_tag[]{0};p_tag[]{1};p_tag[]{2};p_tag[platinum]{0};p_tag[platinum]{1};p_tag[platinum]{2};p_tag[platinum]{3};p_tag[platinum]{4};p_tag[platinum]{5};p_tag[platinum]{6};p_tag[platinum]{7};p_tag[platinum]{8};p_tag[platinum]{9};p_tag[platinum]{10};p_tag[platinum]{11};p_tag[platinum]{12};p_tag[platinum]{13};p_tag[]{3};p_bullet{0};p_bullet{1};p_bullet{2};p_bullet{3};p_bullet{4};p_bullet{5};p_bullet{6};p_bullet{7};p_bullet{8};p_bullet{9};p_bullet{10};p_bullet{11};p_bullet{12};p_bullet{13};p_bullet{14};p_bullet{15};p_bullet{16};p_bullet{17};p_bullet{18};p_bullet{19};p_bullet{20};p_bullet{21};p_bullet{22};p_bullet{23};p_bullet{24};p_bullet{25};p_bullet{26};p_bullet{27};p_bullet{28};p_bullet{29};p_bullet{30};p_bullet{31};p_bullet{32};a_id;a_nr;a_active;a_nr2;a_ean;a_prodnr;Artikelbezeichnung;a_comp[farbe];a_comp[groesse];a_comp[koerbchengroesse];a_comp[laenge];a_comp[otto_weite];ap_comp[ursprungsland];a_vk[ande];a_vk_old[ande];a_uvp[ande];a_mwst[ande];a_ch_ek[ande];a_vk[ayat];a_vk_old[ayat];a_uvp[ayat];a_mwst[ayat];a_ch_ek[ayat];a_vk[aybe];a_vk_old[aybe];a_uvp[aybe];a_mwst[aybe];a_ch_ek[aybe];a_vk[ayde];a_vk_old[ayde];a_uvp[ayde];a_mwst[ayde];a_ch_ek[ayde];a_vk[aynl];a_vk_old[aynl];a_uvp[aynl];a_mwst[aynl];a_ch_ek[aynl];a_vk[aypl];a_vk_old[aypl];a_uvp[aypl];a_mwst[aypl];a_ch_ek[aypl];a_vk[amde];a_vk_old[amde];a_uvp[amde];a_mwst[amde];a_ch_ek[amde];a_vk[cuglago3];a_vk_old[cuglago3];a_uvp[cuglago3];a_mwst[cuglago3];a_ch_ek[cuglago3];a_vk[kmde];a_vk_old[kmde];a_uvp[kmde];a_mwst[kmde];a_ch_ek[kmde];a_vk[klde];a_vk_old[klde];a_uvp[klde];a_mwst[klde];a_ch_ek[klde];a_vk[lmde];a_vk_old[lmde];a_uvp[lmde];a_mwst[lmde];a_ch_ek[lmde];a_vk[lade];a_vk_old[lade];a_uvp[lade];a_mwst[lade];a_ch_ek[lade];a_vk[cuglago1];a_vk_old[cuglago1];a_uvp[cuglago1];a_mwst[cuglago1];a_ch_ek[cuglago1];a_vk[mtde];a_vk_old[mtde];a_uvp[mtde];a_mwst[mtde];a_ch_ek[mtde];a_vk[otde];a_vk_old[otde];a_uvp[otde];a_mwst[otde];a_ch_ek[otde];a_vk[otdo];a_vk_old[otdo];a_uvp[otdo];a_mwst[otdo];a_ch_ek[otdo];a_vk[ssde];a_vk_old[ssde];a_uvp[ssde];a_mwst[ssde];a_ch_ek[ssde];a_vk[zaat];a_vk_old[zaat];a_uvp[zaat];a_mwst[zaat];a_ch_ek[zaat];a_vk[zafa];a_vk_old[zafa];a_uvp[zafa];a_mwst[zafa];a_ch_ek[zafa];a_vk[zabf];a_vk_old[zabf];a_uvp[zabf];a_mwst[zabf];a_ch_ek[zabf];a_vk[zafb];a_vk_old[zafb];a_uvp[zafb];a_mwst[zafb];a_ch_ek[zafb];a_vk[zabn];a_vk_old[zabn];a_uvp[zabn];a_mwst[zabn];a_ch_ek[zabn];a_vk[zafh];a_vk_old[zafh];a_uvp[zafh];a_mwst[zafh];a_ch_ek[zafh];a_vk[zabe];a_vk_old[zabe];a_uvp[zabe];a_mwst[zabe];a_ch_ek[zabe];a_vk[zacd];a_vk_old[zacd];a_uvp[zacd];a_mwst[zacd];a_ch_ek[zacd];a_vk[zacf];a_vk_old[zacf];a_uvp[zacf];a_mwst[zacf];a_ch_ek[zacf];a_vk[zach];a_vk_old[zach];a_uvp[zach];a_mwst[zach];a_ch_ek[zach];a_vk[zauk];a_vk_old[zauk];a_uvp[zauk];a_mwst[zauk];a_ch_ek[zauk];a_vk[zade];a_vk_old[zade];a_uvp[zade];a_mwst[zade];a_ch_ek[zade];a_vk[zafd];a_vk_old[zafd];a_uvp[zafd];a_mwst[zafd];a_ch_ek[zafd];a_vk[zadk];a_vk_old[zadk];a_uvp[zadk];a_mwst[zadk];a_ch_ek[zadk];a_vk[zazfsdk];a_vk_old[zazfsdk];a_uvp[zazfsdk];a_mwst[zazfsdk];a_ch_ek[zazfsdk];a_vk[zaes];a_vk_old[zaes];a_uvp[zaes];a_mwst[zaes];a_ch_ek[zaes];a_vk[zafe];a_vk_old[zafe];a_uvp[zafe];a_mwst[zafe];a_ch_ek[zafe];a_vk[zazfsfi];a_vk_old[zazfsfi];a_uvp[zazfsfi];a_mwst[zazfsfi];a_ch_ek[zazfsfi];a_vk[zafr];a_vk_old[zafr];a_uvp[zafr];a_mwst[zafr];a_ch_ek[zafr];a_vk[zaff];a_vk_old[zaff];a_uvp[zaff];a_mwst[zaff];a_ch_ek[zaff];a_vk[zait];a_vk_old[zait];a_uvp[zait];a_mwst[zait];a_ch_ek[zait];a_vk[zazi];a_vk_old[zazi];a_uvp[zazi];a_mwst[zazi];a_ch_ek[zazi];a_vk[zanl];a_vk_old[zanl];a_uvp[zanl];a_mwst[zanl];a_ch_ek[zanl];a_vk[zafn];a_vk_old[zafn];a_uvp[zafn];a_mwst[zafn];a_ch_ek[zafn];a_vk[zazfspl];a_vk_old[zazfspl];a_uvp[zazfspl];a_mwst[zazfspl];a_ch_ek[zazfspl];a_vk[zase];a_vk_old[zase];a_uvp[zase];a_mwst[zase];a_ch_ek[zase];a_vk[zazfsse];a_vk_old[zazfsse];a_uvp[zazfsse];a_mwst[zazfsse];a_ch_ek[zazfsse];a_media[image]{0};a_media[image]{1};a_media[image]{2};a_media[image]{3};a_media[image]{4};a_media[image]{5};a_media[image]{6};a_media[image]{7};a_media[image]{8};a_media[image]{9};a_media[image]{10};a_media[image]{11};a_media[image]{12};a_media[image]{13};a_media[image]{14};a_media[image]{15};a_media[image]{16};a_media[image]{17};a_media[image]{18};a_media[image]{19};a_media[image]{20};a_media[image]{21};a_media[image]{22};a_media[image]{23};a_media[image_zalando]{0};a_media[image_zalando]{1};a_media[image_zalando]{2};a_media[image_zalando]{3};a_media[image_zalando]{4};a_media[image_zalando]{5};a_media[image_zalando]{6};a_media[image_zalando]{7};a_media[image_zalando]{8};a_media[image_zalando]{9};a_media[image_zalando]{10};a_media[image_zalando]{11};a_media[image_zalando]{12};a_media[image_zalando]{13};a_media[image_zalando]{14};a_media[image_zalando]{15};a_media[image_zalando]{16};a_media[image_zalando]{17};a_media[image_zalando]{18};a_media[image_zalando]{19};a_media[image_zalando]{20};a_media[image_zalando]{21};a_media[image_zalando]{22};a_media[image_zalando]{23};a_media[image_zalando]{24};a_media[image_zalando]{25};a_media[image_zalando]{26};a_media[sportscheck]{0};a_media[sportscheck]{1};a_media[sportscheck]{2};a_media[sportscheck]{3};a_media[sportscheck]{4};a_media[sportscheck]{5};a_media[sportscheck]{6};a_media[sportscheck]{7};a_media[sportscheck]{8};a_media[sportscheck]{9};a_media[sportscheck]{10};a_media[sportscheck]{11};a_media[sportscheck]{12};a_media[sportscheck]{13};a_media[sportscheck]{14};a_media[sportscheck]{15};a_media[image_amazon]{0};a_media[image_amazon]{1};a_media[image_amazon]{2};a_media[image_amazon]{3};a_media[image_amazon]{4};a_media[image_amazon]{5};a_media[image_amazon]{6};a_media[image_amazon]{7};a_media[image_amazon]{8};a_media[image_amazon]{9};a_media[image_amazon]{10};a_media[image_amazon]{11};a_media[image_amazon]{12};a_media[image_amazon]{13};a_media[image_amazon]{14};a_media[image_ebay]{0};a_media[image_ebay]{1};a_media[image_ebay]{2};a_media[image_ebay]{3};a_media[image_ebay]{4};a_media[image_ebay]{5};a_media[image_ebay]{6};a_media[manual]{0};a_media[ambient]{0};a_media[ambient]{1};a_media[ambient]{2};a_media[ambient]{3};a_media[ambient]{4};a_media[ambient]{5};a_ek;a_stock;a_warn;a_delivery;a_replace;a_repltime;a_separate;a_maxsep;a_shipping_type;a_depot;a_width;a_height;a_weight;a_length;a_intrastat;a_org_country;a_order_min;a_order_max;a_order_intervall;a_tag[platinum]{0};a_tag[]{0};a_tag[]{1};a_tag[]{2};a_nr_channel[ande];a_last_export[ande];a_nr_channel[ayat];a_last_export[ayat];a_nr_channel[aybe];a_last_export[aybe];a_nr_channel[ayde];a_last_export[ayde];a_nr_channel[aynl];a_last_export[aynl];a_nr_channel[aypl];a_last_export[aypl];a_nr_channel[amde];a_last_export[amde];a_nr_channel[cuglago3];a_last_export[cuglago3];a_nr_channel[kmde];a_last_export[kmde];a_nr_channel[klde];a_last_export[klde];a_nr_channel[lmde];a_last_export[lmde];a_nr_channel[lade];a_last_export[lade];a_nr_channel[cuglago1];a_last_export[cuglago1];a_nr_channel[mtde];a_last_export[mtde];a_nr_channel[otde];a_last_export[otde];a_nr_channel[otdo];a_last_export[otdo];a_nr_channel[ssde];a_last_export[ssde];a_nr_channel[zaat];a_last_export[zaat];a_nr_channel[zafa];a_last_export[zafa];a_nr_channel[zabf];a_last_export[zabf];a_nr_channel[zafb];a_last_export[zafb];a_nr_channel[zabn];a_last_export[zabn];a_nr_channel[zafh];a_last_export[zafh];a_nr_channel[zabe];a_last_export[zabe];a_nr_channel[zacd];a_last_export[zacd];a_nr_channel[zacf];a_last_export[zacf];a_nr_channel[zach];a_last_export[zach];a_nr_channel[zauk];a_last_export[zauk];a_nr_channel[zade];a_last_export[zade];a_nr_channel[zafd];a_last_export[zafd];a_nr_channel[zadk];a_last_export[zadk];a_nr_channel[zazfsdk];a_last_export[zazfsdk];a_nr_channel[zaes];a_last_export[zaes];a_nr_channel[zafe];a_last_export[zafe];a_nr_channel[zazfsfi];a_last_export[zazfsfi];a_nr_channel[zafr];a_last_export[zafr];a_nr_channel[zaff];a_last_export[zaff];a_nr_channel[zait];a_last_export[zait];a_nr_channel[zazi];a_last_export[zazi];a_nr_channel[zanl];a_last_export[zanl];a_nr_channel[zafn];a_last_export[zafn];a_nr_channel[zazfspl];a_last_export[zazfspl];a_nr_channel[zase];a_last_export[zase];a_nr_channel[zazfsse];a_last_export[zazfsse]
29545;13936638;USHA;Parka;;;;Dieser Damen Parka ist angenehm warm wattiert und wird mit einem wertigen Rei·verschluss geschlossen.  Eine Besonderheit stellt der schrÑge Gurt im inneren RÅckenbereich dar, mit dem der Parka bei Nichtgebrauch einfach umgeschnallt werden kann. In der Taille befindet sich ein Tunnelzug. Er verfÅgt Åber Einschubtaschen und eine Innentasche. Die angesetzte Kapuze ist mit einem abnehmbaren Kunstfellkragen versehen.;Parka;;;adult;;Langarm;62cm;13936638;keine Angabe;;keine/nicht relevant;;;;;;;47cm;;;;;;keine/nicht relevant;;Ja;Parka;;;;;;;100% Polyester;90cm;;;;Bekleidung & Accessoires > Bekleidung > öberbekleidung > MÑntel & Jacken > Outdoor-Jacken;;fÑllt normal aus;;;China;;;;;angesetzt;Stehkragen;keine Angabe;mittel;;;;;;65% Polyester, 35% Baumwolle;;;100% Polyester;;;65% Polyester, 35% Baumwolle;100% Polyester;100% Polyacryl;Sonstige;Uni;;normal;normal;30¯ Schonwaschgang, nicht bleichen, nicht Maschinen-Trocknen, nicht bÅgeln, nicht reinigen,keinen WeichspÅler verwenden, separat waschen, Farben kînnen ausbluten, Webpelz vor dem Waschen entfernen;;Parka;;;;;hw17;gerade;;;;;;;;;;;Parka;;;Casual;Einschubtasche + Innentasche;;;keine Angabe;;;;;;55,61;Rei·verschluss + Druckknopf;0,02952m¸;;keine Angabe;;keine Angabe;Damen;USHA;usha, damen parka, blouson, blousonjacke, jacke, duffle, dufflecoat, mantel, damenmantel, knebel, knebelverschluss, rei·verschluss und knebel, anorak, anorak fÅr damen, damenanorak, seitentaschen, einschubtaschen, regen, regenbekleidung, regenwetter, funktionsjacke, outdoorbekleidung, rei·verschluss, rei·verschlusstaschen, maritim, regenwetter, regenjacke, Åbergangsjacke;;damen_maentel_parka;;;;;;;;;;MÑntel;female;1;Fashion|Frauen|Oberteile|Jacken|Parka;;1;1;1;1;0;0;Bekleidung/Damen/Jacken, MÑntel & Westen/MÑntel;;0;;;;1;1;0;0;1;Parka;Parka;Parka;Parka;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;Jacken/MÑntel;1;Jacken/MÑntel;0;1;Jacken/MÑntel;0;1;Jacken/MÑntel;1;Jacken/MÑntel;0;0;0;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;1;Jacken/MÑntel;0;Jacken/MÑntel;1;Jacken/MÑntel;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sport-Livestyle;;;13936638;damen_maentel_parka;damen_jacken_parka;;;;;;;;;;;;;WÑrmender Damen Parka;EnthÑlt nicht-textile Teile tierischen Ursprungs;Praktischer Funktionsgurt;Angenehm weiche Innenseite;Sollte in keinem Kleiderschrank fehlen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202675;4059275080794;1;13936638;4059275080794;1735;USHA Parka (oliv|M);oliv;M;;;;;195.97;279.95;279.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;195.97;279.95;279.95;2;0;202.97;289.95;289.95;2;0;0;0;0;2;0;279.95;0;0;2;0;95.81;0;0;2;0;195.97;279.95;279.95;2;0;195.97;279.95;279.95;2;0;199.95;279.95;279.95;2;0;199.95;279.95;279.95;2;0;195.97;279.95;279.95;2;0;195.97;279.95;279.95;2;0;195.97;279.95;279.95;2;0;0;0;0;2;0;195.97;279.95;279.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;299;0;0;2;0;299;0;0;2;0;299;0;0;2;0;187;266;266;2;0;195.97;279.95;279.95;2;0;195.97;279.95;279.95;2;0;1566;2252;2238;2;0;1566;2252;2238;2;0;209.97;299.95;299.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;299.95;289.95;2;0;202.97;299.95;289.95;2;0;202.97;289.95;289.95;2;0;202.97;289.95;289.95;2;0;909;1284;1299;2;0;2221;3114;3173;2;0;2221;3114;3173;2;0;https://clientmedia.trade-server.net/1211_glago/media/9/46/205947.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/48/205949.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/50/205951.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/52/205953.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/54/205955.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/56/205957.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/58/205959.jpg;;;;;;;;;;;;;;;;;;https://clientmedia.trade-server.net/1211_glago/media/9/60/205961.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/62/205963.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/64/205965.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/66/205967.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/68/205969.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/70/205971.jpg;https://clientmedia.trade-server.net/1211_glago/media/9/72/205973.jpg;;;;;;;;;;;;;;;;;;;;;https://clientmedia.trade-server.net/1211_glago/media/4/92/337493.jpg;https://clientmedia.trade-server.net/1211_glago/media/5/80/342581.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/68/347669.jpg;https://clientmedia.trade-server.net/1211_glago/media/5/38/352539.jpg;https://clientmedia.trade-server.net/1211_glago/media/2/42/357243.jpg;https://clientmedia.trade-server.net/1211_glago/media/5/58/361559.jpg;https://clientmedia.trade-server.net/1211_glago/media/5/50/362551.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.11;0;0;0;0;0;0;0;DHL_STD;0;38;15;Feb 94;48;62021390;CN;0;0;0;;62021390100;;;;04.03.2019 01:18;34212470;04.03.2019 01:16;;04.03.2019 01:16;34212470;04.03.2019 01:18;34212470;04.03.2019 01:16;;;;;;;;;;;;;;;;04.03.2019 03:49;;02.03.2019 14:18;62865936;19.02.2019 20:38;;;;;202675;;;04.03.2019 02:15;202675;;;04.03.2019 02:16;202675;;;04.03.2019 02:19;;;;;;;;;202675;;202675;04.03.2019 00:03;1US21U000-N11000M000;03.03.2019 11:52;202675;;;04.03.2019 03:35;;;;04.03.2019 02:24;;04.03.2019 03:37;202675;;;04.03.2019 02:18;202675;;;04.03.2019 02:17;202675;;;04.03.2019 02:14;;04.03.2019 03:34;;;;04.03.2019 03:46
