p_id;p_nr;p_name;p_text;p_comp[zielgruppe];p_brand;a_id;a_nr;a_active;a_ean;a_prodnr;a_comp[farbe];a_comp[groesse];a_stock;a_media[image]{0};a_media[image]{1};a_media[image]{2};a_media[image]{3};a_media[image]{4};a_media[image]{5};p_comp[material]
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273353;4251621766288;0;4251621766288;30906;grau melange;M;11;https://clientmedia.trade-server.net/1211_glago/media/2/98/426299.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/00/426301.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/02/426303.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/04/426305.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/06/426307.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273355;4251621766325;0;4251621766325;30906;grau melange;S;7;https://clientmedia.trade-server.net/1211_glago/media/2/98/426299.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/00/426301.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/02/426303.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/04/426305.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/06/426307.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273357;4251621766363;0;4251621766363;30906;grau melange;XL;8;https://clientmedia.trade-server.net/1211_glago/media/2/98/426299.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/00/426301.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/02/426303.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/04/426305.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/06/426307.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273359;4251621766394;0;4251621766394;30906;grau melange;XS;3;https://clientmedia.trade-server.net/1211_glago/media/2/98/426299.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/00/426301.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/02/426303.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/04/426305.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/06/426307.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273361;4251621766424;0;4251621766424;30906;grau melange;XXL;2;https://clientmedia.trade-server.net/1211_glago/media/2/98/426299.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/00/426301.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/02/426303.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/04/426305.jpg;https://clientmedia.trade-server.net/1211_glago/media/3/06/426307.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273363;4251621766264;0;4251621766264;30906;wollweiss;L;8;https://clientmedia.trade-server.net/1211_glago/media/4/08/426409.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/10/426411.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/12/426413.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/14/426415.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/16/426417.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273365;4251621766295;0;4251621766295;30906;wollweiss;M;5;https://clientmedia.trade-server.net/1211_glago/media/4/08/426409.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/10/426411.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/12/426413.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/14/426415.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/16/426417.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273367;4251621766349;0;4251621766349;30906;wollweiss;S;3;https://clientmedia.trade-server.net/1211_glago/media/4/08/426409.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/10/426411.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/12/426413.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/14/426415.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/16/426417.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273369;4251621766370;0;4251621766370;30906;wollweiss;XL;6;https://clientmedia.trade-server.net/1211_glago/media/4/08/426409.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/10/426411.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/12/426413.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/14/426415.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/16/426417.jpg;;60% Baumwolle, 40% Polyester
37477;30602925;Kapuzenjacke;Diese schicke lange Kapuzenjacke hat ein besonders kuscheliges Innenfutter in der Kapuze. Es ist aus einem flauschigen Teddystoff gefertigt und sieht herrlich gemtlich aus. Die Jacke selbst ist aus einer soften Sweatware und hat zwei praktische Seitentaschen, die ebenfalls mit dem Teddystoff verziert sind. Sch”ne groáe Logokn”pfe und Rippenbndchen an den Armabschlssen komplettieren den Look.;Damen;DreiMaster;273371;4251621766400;0;4251621766400;30906;wollweiss;XS;1;https://clientmedia.trade-server.net/1211_glago/media/4/08/426409.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/10/426411.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/12/426413.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/14/426415.jpg;https://clientmedia.trade-server.net/1211_glago/media/4/16/426417.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273375;4251621766523;0;4251621766523;30906;marine;S;8;https://clientmedia.trade-server.net/1211_glago/media/6/14/426615.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/16/426617.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/20/426621.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/22/426623.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/24/426625.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273377;4251621766455;0;4251621766455;30906;marine;L;6;https://clientmedia.trade-server.net/1211_glago/media/6/14/426615.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/16/426617.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/20/426621.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/22/426623.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/24/426625.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273379;4251621766486;0;4251621766486;30906;marine;M;9;https://clientmedia.trade-server.net/1211_glago/media/6/14/426615.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/16/426617.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/20/426621.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/22/426623.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/24/426625.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273381;4251621766554;0;4251621766554;30906;marine;XL;2;https://clientmedia.trade-server.net/1211_glago/media/6/14/426615.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/16/426617.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/20/426621.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/22/426623.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/24/426625.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273385;4251621766530;0;4251621766530;30906;schwarz;S;16;https://clientmedia.trade-server.net/1211_glago/media/7/10/426711.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/12/426713.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/14/426715.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/16/426717.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/28/426729.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273387;4251621766462;0;4251621766462;30906;schwarz;L;8;https://clientmedia.trade-server.net/1211_glago/media/7/10/426711.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/12/426713.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/14/426715.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/16/426717.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/28/426729.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273389;4251621766509;0;4251621766509;30906;schwarz;M;5;https://clientmedia.trade-server.net/1211_glago/media/7/10/426711.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/12/426713.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/14/426715.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/16/426717.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/28/426729.jpg;;60% Baumwolle, 40% Polyester
37479;30602926;Pullover;Dieser Pullover ist aus einer weichen Sweatware gefertigt. Die modische Oversized-Form hat einen klassischem Rundhalsausschnitt und eine Tasche auf der Vorderseite. Der Clou sind aber die rmel: die schicken Eins„tze sind aus einem kuscheligen Teddystoff.;Damen;DreiMaster;273391;4251621766578;0;4251621766578;30906;schwarz;XL;1;https://clientmedia.trade-server.net/1211_glago/media/7/10/426711.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/12/426713.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/14/426715.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/16/426717.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/28/426729.jpg;;60% Baumwolle, 40% Polyester
